Geneid	KRS7_1_QGP1_1_DMSO	KRS7_2_QGP1_1_Tg6h	KRS7_3_QGP1_1_Tg24h	KRS7_4_QGP1_2_DMSO	KRS7_5_QGP1_2_Tg6h	KRS7_6_QGP1_2_Tg24h	KRS7_7_QGP1_3_DMSO	KRS7_8_QGP1_3_Tg6h	KRS7_9_QGP1_3_Tg24h
TMEM69	25.8432777975464	18.4805697582003	22.9194666296627	28.906362410945	18.6762118097305	23.2503462526517	28.503504668756	19.7563383813494	19.5160591029349
VTA1	41.5745793086052	48.0754725733471	44.5820844218478	48.6400338692531	31.671516113213	32.6559063512321	37.3255424520363	37.0116909723888	36.0039491704414
PDZD11	15.9408761315395	13.9045202969906	13.2172949509522	18.3495405973976	16.1907024543641	15.2505107558426	20.1521596692518	11.7716718110319	16.0098789382143
TRMO	10.383232186045	17.2803457664468	11.0957721028647	15.0244647513163	12.1162210420076	13.3974397685217	11.1589502648053	10.9841201189625	12.2293106542419
PAIP2	40.844236255984	64.0188832797108	44.0121252844375	53.3752191874091	47.1572283385102	48.2793155588744	44.0567932299391	42.034424332265	47.0484796024638
ABHD5	23.7649641038114	17.1655963959155	24.5875251342865	16.1597168583389	19.6664612829946	19.4956106292496	20.8814755289043	24.1054422047187	25.9183338925734
SOX21-AS1	1.05873443433637	0.572598685699685	1.07464008529786	1.50324289520856	0	1.43354124507283	1.05904411896462	0.270792185789934	0.117769509489192
RPL13AP3	0	0.176338003068129	0.0401148025746025	0	0.0314168429573989	0.196210952537901	0.230219416593854	0	0.0967157424296714
RDH11	98.2417844356813	46.6745125619985	90.9480170408735	103.934178528697	48.0743256428114	87.3226608176861	106.563311009716	38.546458127767	83.9018703136727
TEX264	5.9083263293938	2.06046058307246	4.54768145187411	2.25580386962235	3.46789584844755	5.50240914567121	5.72351049587498	2.40497310004685	3.17388828073372
METTL9	31.8437158054405	22.3721272837025	24.5825006617447	22.9126333991937	23.4384830828017	21.320203917819	28.3152424294444	24.6027155623626	21.164963123749
LOC101927690	0.0398448443029817	0.0484861790310216	0	0	0	0	0	0	0
PI4KA	62.8769073041691	37.2624981974751	40.2311811269537	48.5259432235436	54.5928528543294	40.8801313866141	70.3766455933731	59.9012215705397	42.5305573481283
OTX2-AS1	0	0	0	0	0	0	0	0	0
ERICH1	10.1239135716155	15.8639800219994	10.9909967008327	16.1531622896581	8.44231965404041	10.7748851522547	9.83900937573798	9.47152684508258	9.11611114008405
AP5M1	49.0607720790626	32.1079972950753	41.4664854587057	36.2343260301226	36.497633056867	34.3495469620709	34.4714528832353	36.2212345042908	41.0446238832994
CORO2A	27.2473200749001	12.7365536602015	22.2030153986928	19.3354617396201	16.6488598698584	17.9767958370613	26.3883957599289	14.6000635565457	17.6538044323107
XRCC4	7.43655647602109	9.13595341273	10.6969505235765	11.1397721956659	6.22531854008937	10.377540758056	10.382400932435	9.50112829648138	7.65865297820144
PDIA4	459.435042577592	1011.8196420317	644.678977217314	356.701744162192	1435.89210839404	665.024793710886	472.768419620486	1418.98555130362	584.981733423086
TSPY2	0	0	0	0	0	0	0	0	0
PSMA3-AS1	13.3684860460106	24.7672245843847	10.1354121162975	22.9374300270846	10.7465387679685	13.0877179208147	13.7215105047687	15.0840950136601	14.0978158753348
LINC00216	0	0	0	0	0	0	0	0	0
WNT5A	86.7713239364333	41.5505580630627	33.8381118877897	91.9892850774803	32.2248873559063	22.3778341737221	76.1969641588242	51.5559382121124	34.4480310275332
RILPL1	1.90029257444989	1.44526110573238	2.66311594564635	1.60875898304532	1.32865626507198	1.46662296611297	1.54723470547829	1.31230059267429	2.14023435514012
RABGGTA	25.9847414254408	16.3667790995826	18.0843472940023	21.5130761003181	24.3392432778215	19.3262597483893	27.9089273703618	20.4297660168183	15.4801477473015
MAP4K2	19.0332805274169	8.15013413742894	14.0782767967726	11.7499648708414	12.7977231618149	12.2964588198807	15.5699524036582	13.0220229125	10.7206331821879
NPIPA7	0	0	0	0	0	0	0	0	0
GOLGA8N	0.0676154933626356	0	0.0842293215349427	0	0.0439774380400736	0	0.0537103624246333	0.155645948430578	0.0338457827857501
EPPIN	0	0	0.0267681254831458	0	0	0	0	0	0
GOLGA8R	0.0760117029779959	0	0.0473442834781572	0	0.0123595931634602	0.0154381364853997	0.161013042521318	0.0218716765445715	0.0190243053790233
C11orf88	0	0	0	0	0	0	0	0	0
LINC01500	0	0	0	0	0	0	0	0	0
BOLA2-SMG1P6	1.45070081944171	0.20658011485417	1.90968656754524	0.33526140072523	0.983693456775889	1.15348575328662	0.817279499634089	0.674986679974372	1.48323366167914
C1orf54	0.0539552649843807	0.29545556208295	0.201637899992776	0.103421235068171	0.333381225891151	0.109584276144413	0.142864536558502	0.310502740336352	0.351103795060601
MRPS34	2.13695002501808	1.91400015457744	2.46233171851549	2.12082191047375	2.66923278596548	2.72014638594604	2.51415595394337	2.3305397526636	2.09229569121979
IDH3G	12.9588398799298	12.2938161120119	9.54653192379748	13.3457583083656	14.2415621109712	8.24221429747214	13.3489007325321	12.3311685655648	8.47824343908552
MIR5586	0	0	0	0	0	0	0	0	0
LRRC9	0.951096433512173	0.294602023792488	0.31594418507757	0.596637105108278	0.202450136017479	0.351217605042843	0.485353690050199	0.258741933522282	0.225057532633845
PAGE3	0	0	0	0	0	0	0	0	0
NME7	9.68793602663116	20.6738262310518	17.9891665187707	12.3023288729279	18.3902072873577	20.7526472593736	10.4107643546021	16.9002828373528	25.5328428836058
SSFA2	96.0665663827436	175.941437721338	83.6235581752956	76.4125056732651	124.897914158895	72.1162208800218	71.1167997708798	141.525346815926	69.0781605329658
LINC02322	0	0	0	0	0	0	0	0	0
RPS3A	213.056770531132	126.355094403007	242.796994068733	146.859028563113	319.64445415037	346.372665531526	347.735940106475	144.441863696406	245.324890953724
SALRNA1	0	0	0	0	0	0	0	0	0
EPX	0.00929963023796401	0	0	0	0	0	0	0	0
ROCR	0	0	0	0	0	0	0	0	0
PARAL1	0	0	0	0	0	0	0	0	0
FLJ22447	0	0	0.0455185398469342	0	0.0178244528981756	0	0.00725643169049127	0.0315423544462126	0
HIF1A-AS1	0.0636930476150793	0	0.0528953934501205	0	0.0414262606952075	0.103489533714282	0.0674594238924492	0.0733083817884352	0
DNALI1	10.4949900033232	10.0528371147771	9.62737393281518	12.9682320544445	8.45420946620874	10.3409726919073	12.074185170808	6.27239739479232	9.48503563952817
LOC105370526	0.0585200082148699	0	0	0.299122444122719	0	0.0475421461986927	0.185941457734009	0	0.0585858473601056
HOPX	0	0.0234331867477321	0.0559731042605534	0.0369114764358004	0.043836641676638	0.140799930752142	0.00509889576469932	0.0554098709787309	0
SDR9C7	0.0639285117467433	0	0	0	0	0	0.0338544058905729	0.0735793924419967	0
NPB	0.0167645782137606	0.102001947161723	0.0278450786654537	0	0	0	0.0266338830636936	0	0
TICRR	30.8706047779708	14.418353016299	9.46768770097766	37.6478831755566	13.4550193279106	12.9560272082471	48.501451905785	31.8451610488962	1.85944969982379
SNX11	2.46562046172362	1.63983143194277	3.14216302864168	1.42870830849687	3.84779986864496	3.39863749688215	3.63481514343043	2.74409705034912	3.55804606703377
CDC42EP1	0.17143587751395	0.290248299302944	1.09565283618201	0.0857237219983159	0.504186162495637	0.98704257968937	0.0986812154461202	0.652002219751107	0.731287738664351
IL22RA2	0	0	0.0134909340739387	0.0207587323246274	0	0	0	0	0.0162631450398414
SNX6	29.8801684581664	25.440487328103	29.5681540031794	28.0792279480598	19.7812428366774	25.1812678398179	24.33896749438	22.610957617116	25.0333710373821
FBXO34	8.47454979890435	10.9256379684631	8.62300003422626	8.07808884031811	8.40190409962164	9.46504309572413	9.10505652041357	7.75039515593997	8.28535796824889
PPEF1	0	0	0.0909890136539032	0	0.0475067783685272	0	0	0	0.0365620230093161
RELT	3.90843161975028	2.22124202974777	4.20890337152812	1.90721900514104	4.17624551859161	3.79458946149982	3.9007296617649	5.1781754422103	3.00986837042852
CSNK1E	1.61398182656611	0.748195615980921	2.29777589147323	0	1.04974144601656	1.18633502147805	1.38381764878044	0.973046587605161	0.615541969596841
GJD3	0.0399830345144371	0.0121635847973777	0.0498072808845355	0.0127732199766277	0.0195038666683506	0.0324825530675461	0.08469472178867	0.0115047547141966	0.140098063889455
MIR548H1	0	0	0	0	0	0	0	0	0
B2M	108.904171776203	38.7662423165688	50.1359497948676	66.2930116786975	60.6434603083174	53.6567557424232	88.5469308267681	58.6461458247802	39.4698667527746
KALRN	8.49170856758528	5.959980181675	7.74624786999798	10.1463446261902	5.35996547213453	6.87157498894843	7.30307767477523	6.21434691807242	8.31717988764704
FLRT2	0.148799799621952	0.931220726712578	2.06545620238451	0.108654802997251	0.497726210245798	1.64059852386331	0.078799406949969	0.538255641576303	1.42582900916908
LLGL2	61.0621285717254	13.8944221747653	42.9458711773556	17.7627208325697	30.7818920260494	35.0209324836978	48.5923302578017	33.1402991776791	35.204067489652
LOC102723809	0	0	0	0	0	0	0	0	0
USP20	22.5890368310144	9.92533617677599	17.1321537084384	12.7239266927975	17.9645645623813	19.2120870629867	19.2127641760459	17.7391689610046	14.2897879714504
TSPAN9	8.50432942374023	3.07197105101656	7.31158158897163	3.56869314693719	7.25528417297028	7.1012610654648	8.48082212162497	7.08235219495297	7.94525118717182
SLC22A7	0.0595272372719245	0	0.0247178990046604	0	0.0580751967921625	0.145081282633877	0.141856370293631	0.0685136855613085	0.119188419242073
PIK3CA	34.5455258620594	38.1147119389591	32.2587639539395	34.5323781586771	24.5135249723248	24.4114422837603	26.5560348899516	36.3251045911603	25.6992313975091
MIR7855	0	0	0	0	0	0	0	0	0
ZNF879	0	0	0	0	0	0	0	0	0
CHURC1-FNTB	0.0161802689380061	0	0.0671864295752408	0.0310142744695661	0.0157855856543843	0.0920149047129788	0.0128527954995087	0.0558687035945546	0.0404961822103185
ATP5MD	7.22570041589777	8.43929307002102	10.1620797300063	11.5766274112581	19.2472278628457	21.0619943307582	21.1226079738579	7.35531278819649	21.0835241554824
ADTRP	0	0	0.0291892262636336	0	0	0	0	0	0.0703744629874438
ZNF561-AS1	3.43915695336716	1.78796746466029	2.23931240590587	3.07427909745594	3.03496676569413	3.17440375052729	3.51426750895181	2.06279929763508	2.87727076124574
ARRDC1-AS1	2.25801903296984	0.87011323675692	2.39091207423425	1.5389019758566	2.19070090358655	2.56820707931219	2.48122587764591	2.07911824040671	2.88221331656301
KRBOX1-AS1	0	0	0	0	0	0.161479358640388	0	0	0
MIR4706	0	0	0	0	0	0	0	0	0
LOC100506321	0	0.215890783881037	0.00866692777411451	0.0533438034026937	0.0610893590879537	0.00847839722493287	0.0110532489962583	0	0.104478683735131
LINC02324	0	0	0	0	0	0	0	0	0
MIR4708	0	0	0	0	0	0	0	0	0
DENND2C	0.580231682874736	0.449316762266123	0.949132136157603	0.224683991454661	0.446000977499954	0.699935440654777	0.558675147538381	0.688062706953782	0.985743367681776
NEK3	1.19398522579284	1.47741788502827	1.88844556635334	1.31145988968719	1.24775318724676	2.08169317496301	1.42799144722528	1.32019068545414	1.92058406436951
LINC02539	0	0.041946182789628	0	0	0	0	0	0	0
LINC00376	0	0	0	0	0	0	0	0	0
NOL11	15.2424732367542	13.0396090202176	14.4292044402109	16.6413693559551	11.7628315232694	12.9782844380043	14.9741365967324	14.9761862346611	14.3291573344539
CTAG1B	0	0	0	0	0	0	0	0	0
CNTFR	0.151405424630967	0	0.125738205443345	0.165836176807248	0.0703391480847331	0	0.160358517958223	0.124472955944716	0.108268404596067
CSTF2	5.50077378863613	5.83202752767578	5.04082462480417	6.5606246780137	5.58454772926541	7.5919505704325	5.4510420985942	5.41425955675931	5.57026096801529
CTBP1	27.6262534165553	8.48535615087674	19.6636590712613	10.5925675880672	18.7332402063857	18.7581483632599	24.4104246832977	20.5317485709989	16.2467567936859
MIR5694	0	0	0	0	0	0	0	0	0
LGR5	0.433089935572301	0.22586406117492	0.179834875227109	0.0790614331290371	0.160962143524133	0.276450351017622	0.704432061030767	0.498470767760003	0.123879197816896
CLEC6A	0	0	0	0	0	0	0	0	0
WDR77	44.3713306575418	23.5947892517709	44.2695399126104	25.5540724572835	60.0115810338864	50.4173180666071	67.3704462164715	52.2590845859523	51.6016730224418
ZNF677	0	0	0	0	0	0	0.0214904471537694	0	0
PPIL2	19.6070187523767	12.7523754659906	12.8710002943426	18.8079421604726	16.5072124271561	15.1895012346348	20.422173991898	17.1496966926856	14.2662264758065
LOC100996664	0	0	0.110257960243437	0	0	0	0	0	0
DDX6	418.873395287194	435.425450817766	334.37634385917	473.082303631749	380.56713491363	379.339445975317	428.480908190666	393.772339230699	414.708020668707
OTX2	0	0	0	0	0	0	0	0	0
MIGA1	71.67903590825	46.2483553834361	58.8962886468277	67.0700726214516	38.240581247746	51.2854894044978	51.9870861040706	46.8491311584723	60.1168049977135
COL26A1	0.056604459664465	0.206641587883438	0.0705127626270428	0	0.0552237141346095	0.0919718769342961	0.134891245729296	0	0
EMID1	12.0540544580708	1.44977114038856	5.58729700054282	2.28364984506152	5.40140518249943	3.70077314330858	9.66791965422773	4.23472886288513	3.54310822165356
SGSM1	25.0265667292376	11.2088350760961	22.082896444435	11.0303280180077	20.2337098532265	24.755840569854	16.6585792925165	19.0030797716403	21.052927289289
RAVER1	134.378397613652	58.8546453781868	73.600634023752	77.456938992645	90.5636314476337	64.8289162641582	120.479895938168	104.699259958936	60.7727471935944
TMEM132D	0	0	0.0491818469921498	0	0	0	0.0627234026945203	0	0
AGAP4	1.11595314865428	1.02128701581396	1.10293242790715	0.801408852293588	0.719822705839924	1.5509769438692	0.962160271093224	1.00843009988171	1.49576698612032
GRIN3A	0.420565466763089	0.120417749353153	0.0205452064688237	0.41097241384028	0.209175947244255	0	0.41923281457625	0.0569477128914454	0
ZNF526	11.5387256875696	9.61107660136063	10.5818626581004	6.66281235426696	13.9461635971997	11.6299710073063	9.06775614689916	13.4937123088543	10.933969196786
GPT2	21.401295004252	62.5277764784055	78.6297182411094	16.7477082135657	106.028396215002	77.8488345613761	22.2399264982571	107.537277865305	73.4137931784202
TRPV1	5.81698255570166	3.6596524694719	5.55383474912724	3.59023938153129	5.73943304499082	6.36531677789318	6.14000393699358	5.51096179478896	6.81392283277968
LOC100289511	0.0462061788309794	0.0843406881742021	0.0383730108796465	0.118090423832015	0.0300527181796896	0.131384007230456	0.11011162477034	0	0.0925163280957175
CACNB2	2.80261525360946	11.0078475696261	5.80781760661034	4.61541606893728	9.34951381646039	5.01338578702966	2.14960987693657	7.35249462109525	5.15049503284023
KIF23	14.8189003143207	6.76948035506351	6.36960462728719	17.121535300088	4.55739906161485	11.1831916403786	30.4689768875545	13.2007020261723	1.26789638244729
SNORD169	0.0296107233347501	0.108097611469846	0.147545540976449	0.0756769539711159	0.231107461207167	0.240560003454002	0	0.238566060939933	0.118576149965145
MEMO1	5.27572752025243	1.67121175724552	4.29789800523747	3.83097630039931	3.94333867303349	4.77587910392399	5.8715179827901	3.93245330143755	3.63847901520167
CTSS	0.55385751547134	1.04840577862095	0.56217826526258	1.17959095513697	0.840540303749912	0.449958497563785	0.619198288521706	0.495809891775519	0.308044802400555
NDUFC2	10.0559384847943	4.80828536906866	7.39255562003183	7.43207918691431	4.44691498312533	5.32011263094422	6.45382749624721	6.54072627448445	6.24480761035948
SIRPG	0	0.067467142351598	0	0	0	0	0	0	0
LOC646548	0.0749817341029554	0	0.0311351746812092	0.0479082288554273	0.0548645355060919	0.0685302643986038	0.129050426356856	0.0755135932731279	0.0938326173165919
SOX12	48.4550181130296	23.423186981665	39.4837936364175	29.6813184251238	35.2307184714793	30.5712804800789	42.6806150293936	35.9946510249011	25.678899808133
RPP14	0.23729210878208	0	0.0985324138710649	0.53064732046985	0.115751935973401	0.0963890511266808	0.157077475015437	0.136557294377771	0.237559079175454
SYNJ2BP-COX16	0.0469484047805268	0.0190434404520031	0.0389894099231883	0.0399957838182187	0.0101784884875555	0.11442383512708	0.0165748720242533	0.0360239378381179	0.0156670750180191
EDN3	0	0	0.0524127712471084	0	0	0	0	0	0
ADAM20P1	0.245983818314282	0	0.142998144028384	0.314333862867224	0.127991235035548	0	0.208423710802844	0.0849355291133434	0.295512680994216
USP17L17	0	0	0	0	0	0	0	0	0
USP17L13	0	0	0	0	0	0	0	0	0
CFAP36	30.636242266729	55.1135173859274	79.0693175857092	37.5719536900379	45.4905796760457	78.9534669677041	34.2123988677601	31.5326750796385	81.3561436845603
LOC101928075	0	0	0.086686716227612	0	0.0452604820070375	0.141335052331124	0	0.0800934634026563	0
MIR450B	0	0	0	0	0	0	0	0	0
MIR509-2	0	0	0	0	0	0	0	0	0
MIR197	0.056175405828351	0	0.0388768254512932	0.023928176025518	0.03044729230847	0.076062285878255	0.00991620659815913	0.086207799266097	0.0281193035650966
VTRNA2-1	0	0	0	0	0	0	0	0	0
MIR298	0	0	0	0	0	0	0	0	0
MIR765	0	0	0	0	0	0.0435618734936861	0.0283957109872867	0	0
HLA-DRB1	1.91996552083204	0.22100676953675	0.28011146463946	0.364702739917816	0.911253425435013	0.758819731825497	1.30528671473818	0.65697068930581	0.155848023059965
MIR105-2	0	0	0	0	0	0	0	0	0
PKN1	24.7253631508751	9.48848076630351	25.1188682681506	11.89256451933	18.4454568371481	22.4370577650643	23.3236174621721	21.3362579027605	19.3014376239265
AMTN	0	0	0	0	0	0	0.0486460387431606	0	0
SNORD56B	0	0	0	0	0	0	0	0	0
LOC145474	0.0529637440352037	0	0.0219924951327836	0.169201152829754	0.0688957413705899	0	0.182310900940581	0.0304796717543033	0.159069995971619
GYPE	0	0	0	0	0	0	0	0	0
KRTAP10-7	0	0	0	0	0	0	0	0	0
KRTAP10-6	0	0	0	0	0	0	0	0	0
KRTAP10-4	0.0513135383605165	0	0	0	0	0	0	0	0
RAB15	4.2422244485296	3.03402159236358	3.25669023988332	4.384734630717	2.58597724046823	2.58112675622037	4.49628569068772	3.05774840342639	2.71420081082072
SETSIP	0.0487804299788266	1.06847399320266	0	1.05969083078313	0.190362140119867	0.515185203447894	0.387487311427361	0.112289002288068	0.537188425512054
CDC25B	17.5194087170482	4.16102761562864	9.78762488813297	11.3569037841929	5.97027027592364	11.1415646585407	22.019686258011	9.37116457392161	6.12642845776209
NCOA3	146.340626257161	129.979901653829	154.357394070056	167.761907105276	109.411827099393	147.845887075178	123.534381641579	115.628263332302	161.933075547639
PHPT1	4.20698435294055	1.44056758451772	3.07128460741472	1.87533272075523	5.30703798329647	3.76751671378348	7.49188904286073	4.59435138187752	2.98738102288425
TMEM229A	0.0239676540921608	0	0.00995225178219524	0	0	0	0.0126924695681219	0	0.0479892387939326
NPIPB5	0.653483856440061	2.19057272593345	0.634857866628078	2.80455284107146	0.368893097912617	0.671132393236948	0.52235960318859	0.79470990139848	0.481406486917317
C2CD4D	0.422944495169393	0.0233941097270299	0.191587761934956	0.147399692448466	0.100030948560301	0.31236696390692	0.223977286775764	0.199142891495321	0.153971031861355
LINC00601	0	0	0.0424048208318142	0	0.0110701080499496	0	0.00300446745190288	0.0130598593540421	0.022719314822718
MIR7843	0	0	0	0	0	0	0	0	0
AP5S1	3.60835298975166	1.02711417691097	1.99776122352005	2.58862278672156	2.0861243762902	1.74858795433167	3.69880556267894	2.01582395291213	1.88014459139365
OCLN	4.45788181558628	0.894178542470117	4.92264311027375	2.69178423246836	2.00729596617897	4.25838909230416	5.68135432791669	2.65000454904058	3.8253404980257
HIPK4	0	0.0251861181322124	0.0171886287512959	0	0	0	0.0109606424816277	0	0
ZNF480	17.6552097138823	28.0915351794885	19.0314324507077	31.0940405825973	11.1649731006985	18.3571561485094	15.2344166255878	12.6930371318735	17.9789425237254
DHRS13	5.20749092080587	1.27802287841532	4.34891156178242	2.38591466185106	3.04543294726138	3.34182588349496	6.23382265058943	2.9884219035763	4.19112428160228
SLFN13	0	0	0	0	0	0	0	0	0
CCDC42	0	0	0	0	0	0	0	0	0
TEPSIN	1.86971205527343	0.370382227549017	2.02218144836719	0.7890040783149	1.52150103619987	1.6955941706871	1.58421934972572	1.33121901543349	2.01111351959994
TMED6	0.158014048452258	0	0.0164033116181698	0.0252400577493614	0.0770798157310028	0	0.0732190948644201	0.113667765023187	0.0790959127123297
GSG1L	0	0	0	0	0.0162590961745556	0	0	0	0
TEKT5	0.0562667974864232	0	0.0155760296330886	0	0.0243974615591081	0.121897650340249	0.0695263747872014	0	0.0563301016103402
LOC101928123	0.00936763945151356	0	0	0	0.00609275719325506	0	0	0	0
NPW	0.0527215317911404	0	0.0328378795465878	0	0.0342903346913074	0.053539269061409	0.0279195633945121	0	0.0395856354304372
CPPED1	0.247192530009742	0.161681242397378	0.195022522728453	0.232960343610182	0.162784885567525	0.138064635235282	0.238901465529598	0.213382210190942	0.179416213330626
PLXDC2	193.78653533679	223.990143826509	108.963783065688	258.05216857772	121.355178673651	98.6997371813916	156.345166865709	178.386081415845	105.777380458102
LOC101928143	0	0	0	0	0	0	0	0	0
HMMR	68.5954260117643	58.447921560256	67.5359805939767	106.629300142936	15.9939816396345	78.187902594569	117.544960670377	50.8546035980943	8.35012755014427
ABI3BP	0.0279251714614357	0.0849535797313824	0.0231911171929071	0	0.00908133207811774	0	0.0073941193325797	0	0.041934883879478
ACOT2	7.79766313542978	1.39059680812781	2.84709840780211	2.27633924131582	6.05535986144495	3.74086001095196	7.40440930234089	3.90714439496904	3.29754626569737
LILRA2	0	0	0	0	0	0	0	0	0
SH2B3	7.47528424935882	7.9741901176914	8.08252747790147	5.9547406981567	9.31349553608673	7.01942273096152	5.42387970079268	10.3357101649926	7.19212196055257
HDAC5	10.4955015543728	4.66148439267717	14.0701270256803	4.01956726972742	13.1665004163651	11.9929505477034	9.00505856676521	10.7715791256116	11.4582680349029
MIR4505	0	0.0199396731201485	0	0	0	0	0	0	0
LOC100506476	0.132005056698428	0	0.219253424758896	0.0843422540441447	0	0.0536210084034875	0.0699054717053432	0.151933020271451	0
LINC02274	0.0258549650049749	0	0.00715728847331558	0.0110130428903892	0	0.0420095814653787	0	0	0.025884053667946
HDAC11	5.11063322656006	2.00116329256053	4.55941265956193	1.61650845351616	2.18856117128543	4.29579982173836	3.64428934572757	1.4559784678537	4.68579635780332
FAM117A	3.33352528722777	2.74188152442807	3.07600520946886	1.5777007092952	3.63364317707013	2.11890317723304	2.46001129389861	3.74795235459454	2.10124768737878
SGPP1	9.55744998680853	4.88740684632699	11.6741839647431	6.46297461527087	4.52307950242157	8.42922252102824	5.3173258800387	6.76281645930861	8.71190448905208
MAGED4B	0	0	0	0	0	0	0	0	0
KCNQ3	272.724037561322	158.912692352092	106.44516027367	249.304321831054	127.486671998155	114.353066972022	210.867918259591	170.496306519316	129.569730558058
CPEB3	5.14369356074517	4.15423286282882	4.65225410289173	5.13831226658338	4.18744162680148	4.22531414877644	3.1243276903617	6.10479859458386	5.3559185537751
MYO16	0.0376951769536655	0.0917406068641457	0.0469572729865102	0.0722539636825042	0.0245171221335124	0.214367148582008	0.0399242149031062	0.0433857779957714	0.0377375866919045
MIR4709	0	0	0	0	0	0	0	0	0
SOAT2	0.00628252949227758	0	0	0	0	0	0	0	0.00628959778198408
UTF1	0	0	0	0	0	0	0	0	0
STK24	12.2339928952017	10.4324042297571	15.8314813153852	10.8532054018499	9.29909529051288	12.7725324574472	12.2242552115131	11.5987234959654	12.8741384807422
PARP16	6.42582434536722	3.29079940493761	4.03841530423919	5.57989959610271	4.51825586520756	4.73665062755054	5.7941305679905	4.85444528184393	4.04860145892471
SNHG5	8.07333003538792	9.82423026918569	28.949476179664	7.86860672744184	29.0358750964732	47.6349732972054	20.271757056013	12.0482434235438	43.6998267733069
BDNF-AS	0.68875469127999	1.07759325914749	1.26655498996569	0.754401270881338	0.67195398393663	1.59871456065021	0.833694843211376	0.283118430377811	0.640277475487469
MIR22HG	0.0112655781286606	0	0	0	0	0	0	0	0
ACYP1	7.66465168729539	4.73237811145138	6.74156409206803	6.99598740422937	7.48996742907946	9.07951188582372	12.9166385339222	6.08395544056423	7.18188296950463
ZC2HC1C	5.28723760055218	2.42009276207013	4.43119474162089	4.21498344474188	3.24955025865674	5.51702268791002	4.05863521278316	3.0147943489488	3.88490724149479
PLCB3	33.0302293129473	14.3819076363239	26.707512047924	25.7143756331639	19.9253980792583	23.6756040233917	31.9693061078945	20.2254001715674	17.1875702841564
KYAT1	0.908407847352179	0.312400862687123	0.574006634480132	0.622469593227208	0.697867702297699	0.475955338390758	0.885433827759265	0.500042974216584	0.724907867697079
LINC01220	0	0	0	0.0613611122792525	0	0.0487632912242753	0.0254289949139881	0	0
LINC00114	0	0	0	0	0.00560400088627244	0.0279994104667937	0.0182513538483308	0	0.017251736816055
LOC102724153	0	0	0	0	0	0	0	0.0134572181579176	0
EREG	0	0	0	0	0	0	0	0	0
EP300	48.6542285320678	49.4414599200158	37.3650486911301	72.8305190782854	35.4509947737462	38.3599370046793	43.3850214041927	38.6166941544049	36.4834905992049
SCNN1B	3.76721753429561	2.16179471010881	0.376684572372661	3.0751585259578	1.72088761642058	0.409434002235737	2.58214768600786	1.60965977979393	0.580223987734727
REPS1	10.4165410861994	14.0237831660073	12.2809400884799	12.9262139763477	8.69388931365681	9.7734369759833	8.78774090620137	9.78529060781717	9.98219611210756
HMCN1	0.997148971539869	0.638634345962472	0.261507119666908	1.27422076064264	0.170671165079648	0.170545726272701	0.694811592822456	0.604043267240065	0.157621710727568
PNPLA3	5.48973410396636	1.88263507267927	2.40387809714011	3.44379281447779	2.27216763207047	2.71648825834003	5.10077933946954	2.24018990062581	2.49814111037679
TSSK1B	0	0	0	0.0424546984813945	0	0	0	0.0191193330024593	0
TMEM120A	17.6208443421764	11.7963688359036	25.9967345385658	7.54869330064002	19.2105968483739	21.0422927167274	16.1762282043999	17.2010358950242	24.060052899205
VASH1-AS1	6.95517552180201	3.07239418752496	4.31228602222077	3.53075727948986	4.18285404994791	5.03121638077902	5.97893988990577	4.55087528763496	5.72301418013593
NDUFB10	16.5894969372194	14.1343053583745	16.9997350404552	19.7680968559972	21.2918190239266	21.4750523565353	24.3145759138014	14.7475708170717	19.4239876983567
LINC01629	0	0	0	0.200583999027829	0	0	0	0	0
LINC02288	0.465433978379757	0	0.505463123124288	0.228754353618695	0.186289520144908	0.349036129235124	0.455036859299377	0.329660052266006	0.250900259346539
LINC02289	0.0368582502895077	0	0	0	0	0	0	0	0
ATP6V1D	13.3796073941555	14.1390275185659	14.1417951673272	16.7291943708698	16.8734469887569	13.7951644220437	15.3149593203829	13.3547788989182	16.9996826344292
MIR1260A	0	0	0	0	0	0	0	0	0
ST8SIA1	0.088761603660831	0.0848663679905032	0.0210611905726236	0.137730668932216	0.0247418436929397	0.0309045738626149	0.144373060354243	0.0145944826071935	0.0190417428724963
FZD1	122.989027483617	22.8101980313167	30.2018884817848	71.7043678425433	25.9551456432665	21.3754454896929	86.4189497257192	30.7608074704846	24.3371480922111
CCT8L2	0	0	0	0	0	0	0	0	0
DAPP1	0.0289416944393206	0.211310477316787	0	0	0	0	0	0	0
GK	2.46750044430552	3.44420312264475	5.84622975418551	2.65852133568104	3.6660357264376	5.22772951875382	2.77995268477658	4.43634500506307	6.6277681472241
VPS28	59.8210283975033	24.4662651338259	66.7207054611397	33.3051015610682	57.9582127833133	58.6819079813209	71.4644640671547	47.5201416369594	71.6506314789386
RBM12B	51.5798379302839	26.1949090120907	31.5944185077569	45.4145229431077	24.6275548603638	38.9488213040615	41.2724315481854	27.7958841051788	32.7736300838146
RPRML	0.0629969487340402	0	0	0.080501532093136	0	0	0	0	0.189203474261325
MAGEC1	0.0985189163785269	0.0757169476442462	0.0818173574550063	0.0795118580853944	0.11129192884519	0.0716125851361719	0.104344659115202	0.0358079022288938	0.155731195456472
AKT3	0	0	0	0	0	0	0	0	0
